tweet_id,breed,breed_prob,retweet_count,favorite_count,source,name,rating,hour,weekday,date,month,year,dog_stage
795400264262053889,golden_retriever,0.925494,3221,11010,Twitter for iPhone,Brody,12.0,22,Sunday,6,November,2016,None
795464331001561088,golden_retriever,0.193082,26765,54302,Twitter for iPhone,None,13.0,3,Monday,7,November,2016,doggo
796031486298386433,golden_retriever,0.893775,4149,11766,Twitter for iPhone,Daisy,13.0,16,Tuesday,8,November,2016,None
796080075804475393,chow,0.973846,2596,9204,Twitter for iPhone,Yogi,12.0,20,Tuesday,8,November,2016,None
796116448414461957,Cardigan,0.700182,2722,9901,Twitter for iPhone,None,11.0,22,Tuesday,8,November,2016,None
796149749086875649,golden_retriever,0.600276,16084,35272,Twitter for iPhone,Ruby,11.0,0,Wednesday,9,November,2016,None
796387464403357696,Pekinese,0.461164,4677,12002,Twitter for iPhone,Snicku,12.0,16,Wednesday,9,November,2016,None
796484825502875648,cocker_spaniel,0.116924,1974,8255,Twitter for iPhone,None,12.0,22,Wednesday,9,November,2016,doggo
796759840936919040,American_Staffordshire_terrier,0.463996,3435,12927,Twitter for iPhone,Romeo,11.0,17,Thursday,10,November,2016,None
796865951799083009,Cardigan,0.8391290000000001,2132,8347,Twitter for iPhone,Tyr,12.0,0,Friday,11,November,2016,None
797236660651966464,collie,0.767005,7438,21788,Twitter for iPhone,Pancake,12.0,0,Saturday,12,November,2016,None
797545162159308800,Pembroke,0.954089,5447,15807,Twitter for iPhone,Cassie,12.0,21,Saturday,12,November,2016,None
797971864723324932,American_Staffordshire_terrier,0.489845,3524,12699,Twitter for iPhone,None,12.0,1,Monday,14,November,2016,pupper
798209839306514432,Pekinese,0.524583,2861,11300,Twitter for iPhone,Cooper,13.0,17,Monday,14,November,2016,None
798925684722855936,West_Highland_white_terrier,0.539463,1610,8088,Twitter for iPhone,Shadow,11.0,16,Wednesday,16,November,2016,None
798933969379225600,Siberian_husky,0.703224,5034,14337,Twitter for iPhone,Iroh,12.0,17,Wednesday,16,November,2016,None
799063482566066176,Norfolk_terrier,0.334436,2759,8806,Twitter for iPhone,Mister,11.0,1,Thursday,17,November,2016,None
799297110730567681,malamute,0.985028,3116,10798,Twitter for iPhone,Jeffrey,11.0,17,Thursday,17,November,2016,None
799422933579902976,miniature_pinscher,0.58363,2144,8757,Twitter for iPhone,Longfellow,12.0,1,Friday,18,November,2016,None
799757965289017345,Border_collie,0.442534,2428,9152,Twitter for iPhone,Sobe,13.0,23,Friday,18,November,2016,doggo
800141422401830912,golden_retriever,0.938048,2875,16653,Twitter for iPhone,Peaches,13.0,0,Sunday,20,November,2016,None
800388270626521089,golden_retriever,0.35986,3145,12128,Twitter for iPhone,Doc,12.0,17,Sunday,20,November,2016,floofer
800513324630806528,Pembroke,0.8289040000000001,3380,14304,Twitter for iPhone,Chef,11.0,1,Monday,21,November,2016,None
800751577355128832,cocker_spaniel,0.771984,3113,11423,Twitter for iPhone,Mauve,12.0,17,Monday,21,November,2016,None
801115127852503040,dalmatian,0.823356,2345,8792,Twitter for iPhone,Bones,12.0,17,Tuesday,22,November,2016,"doggo,pupper"
801167903437357056,cocker_spaniel,0.74022,6690,26702,Twitter for iPhone,Milo,13.0,20,Tuesday,22,November,2016,None
801538201127157760,Pembroke,0.550506,2311,8915,Twitter for iPhone,Wallace,12.0,21,Wednesday,23,November,2016,None
801958328846974976,Staffordshire_bullterrier,0.327887,1916,8403,Twitter for iPhone,Ronnie,12.0,1,Friday,25,November,2016,None
802239329049477120,Eskimo_dog,0.482498,2922,9868,Twitter for iPhone,Loki,12.0,19,Friday,25,November,2016,puppo
802265048156610565,Labrador_retriever,0.8971620000000001,1524,6916,Twitter for iPhone,None,11.0,21,Friday,25,November,2016,"doggo,pupper"
802572683846291456,golden_retriever,0.610171,2818,9734,Twitter for iPhone,Winnie,12.0,18,Saturday,26,November,2016,None
802952499103731712,chow,0.944032,2250,9805,Twitter for iPhone,Marley,12.0,19,Sunday,27,November,2016,None
803276597545603072,Pembroke,0.457086,2771,10913,Twitter for iPhone,Winston,11.0,16,Monday,28,November,2016,None
803638050916102144,Labrador_retriever,0.372776,4656,11961,Twitter for iPhone,None,13.0,16,Tuesday,29,November,2016,pupper
803773340896923648,miniature_pinscher,0.817066,3108,10934,Twitter for iPhone,Diogi,12.0,1,Wednesday,30,November,2016,puppo
804738756058218496,Tibetan_mastiff,0.91579,4326,14944,Twitter for iPhone,Django,12.0,17,Friday,2,December,2016,None
805207613751304193,Pembroke,0.244705,1903,8464,Twitter for iPhone,Shooter,12.0,0,Sunday,4,December,2016,None
805520635690676224,malinois,0.643147,1853,6230,Twitter for iPhone,Zeke,13.0,21,Sunday,4,December,2016,None
805826884734976000,Siberian_husky,0.248926,2055,7155,Twitter for iPhone,Duke,12.0,17,Monday,5,December,2016,None
805932879469572096,Norwegian_elkhound,0.657967,2131,8988,Twitter for iPhone,Major,12.0,0,Tuesday,6,December,2016,None
806219024703037440,chow,0.835102,1344,6975,Twitter for iPhone,incredibly,11.0,19,Tuesday,6,December,2016,None
806542213899489280,vizsla,0.938617,2662,11102,Twitter for iPhone,Waffles,11.0,16,Wednesday,7,December,2016,None
806629075125202948,cocker_spaniel,0.0464032,39194,81778,Twitter for iPhone,None,13.0,22,Wednesday,7,December,2016,None
807010152071229440,golden_retriever,0.610807,4282,14162,Twitter for iPhone,Lennon,12.0,23,Thursday,8,December,2016,None
807106840509214720,Chihuahua,0.50537,60765,122514,Twitter for iPhone,Stephan,13.0,6,Friday,9,December,2016,None
807621403335917568,golden_retriever,0.873233,4127,15840,Twitter for iPhone,Ollie,14.0,16,Saturday,10,December,2016,pupper
808001312164028416,Labrador_retriever,0.730959,3956,13667,Twitter for iPhone,Cooper,12.0,17,Sunday,11,December,2016,None
808106460588765185,golden_retriever,0.426183,2448,9472,Twitter for iPhone,None,12.0,0,Monday,12,December,2016,"doggo,pupper"
808501579447930884,Airedale,0.4542390000000001,2908,12261,Twitter for iPhone,Koda,12.0,2,Tuesday,13,December,2016,None
808733504066486276,toy_poodle,0.0369271,2427,8593,Twitter for iPhone,None,12.0,18,Tuesday,13,December,2016,pupper
808838249661788160,Rottweiler,0.36953,3403,10973,Twitter for iPhone,Ito,13.0,0,Wednesday,14,December,2016,None
809084759137812480,vizsla,0.911412,3934,14357,Twitter for iPhone,Wallace,11.0,17,Wednesday,14,December,2016,None
809220051211603969,Pomeranian,0.8195110000000001,6302,21669,Twitter for iPhone,Kyro,12.0,2,Thursday,15,December,2016,None
809448704142938112,Greater_Swiss_Mountain_dog,0.375415,1649,7517,Twitter for iPhone,None,12.0,17,Thursday,15,December,2016,None
809920764300447744,Norwich_terrier,0.397163,4362,16833,Twitter for iPhone,None,10.0,0,Saturday,17,December,2016,None
810254108431155201,Staffordshire_bullterrier,0.292556,3752,15948,Twitter for iPhone,Gus,12.0,22,Saturday,17,December,2016,None
810284430598270976,malamute,0.620768,12820,38548,Twitter for iPhone,Phil,13.0,0,Sunday,18,December,2016,None
810657578271330305,malamute,0.753521,2954,11908,Twitter for iPhone,Pavlov,11.0,1,Monday,19,December,2016,None
810896069567610880,flat-coated_retriever,0.8208040000000001,2002,9826,Twitter for iPhone,Hunter,11.0,17,Monday,19,December,2016,None
811386762094317568,Pembroke,0.804177,7174,22706,Twitter for iPhone,Craig,11.0,1,Wednesday,21,December,2016,pupper
811627233043480576,beagle,0.39628,3513,13909,Twitter for iPhone,Augie,10.0,17,Wednesday,21,December,2016,None
811744202451197953,Pekinese,0.386082,1806,8198,Twitter for iPhone,Halo,13.0,1,Thursday,22,December,2016,None
811985624773361665,Staffordshire_bullterrier,0.6105729999999999,1579,7886,Twitter for iPhone,Ted,11.0,17,Thursday,22,December,2016,None
812372279581671427,golden_retriever,0.7848729999999999,4106,14859,Twitter for iPhone,Moe,13.0,19,Friday,23,December,2016,None
812466873996607488,Great_Dane,0.0782055,2158,8685,Twitter for iPhone,Mary,12.0,1,Saturday,24,December,2016,None
812709060537683968,Irish_setter,0.326873,1605,7192,Twitter for iPhone,Brandi,12.0,17,Saturday,24,December,2016,None
812781120811126785,bull_mastiff,0.989316,2136,8210,Twitter for iPhone,Swagger,10.0,22,Saturday,24,December,2016,None
813051746834595840,golden_retriever,0.914804,8202,22736,Twitter for iPhone,Bauer,13.0,16,Sunday,25,December,2016,None
813066809284972545,toy_terrier,0.7764,2175,8625,Twitter for iPhone,Tyr,12.0,17,Sunday,25,December,2016,None
813081950185472002,Doberman,0.909951,3101,10716,Twitter for iPhone,Baron,11.0,18,Sunday,25,December,2016,None
813096984823349248,Great_Dane,0.128056,4043,11417,Twitter for iPhone,Rocky,11.0,19,Sunday,25,December,2016,doggo
813112105746448384,Pembroke,0.140682,3085,11210,Twitter for iPhone,Toby,12.0,20,Sunday,25,December,2016,None
813127251579564032,Norwegian_elkhound,0.432416,3502,12879,Twitter for iPhone,None,11.0,21,Sunday,25,December,2016,doggo
813142292504645637,beagle,0.848735,2640,9125,Twitter for iPhone,None,13.0,22,Sunday,25,December,2016,None
813157409116065792,Pembroke,0.07056710000000001,2479,8410,Twitter for iPhone,Layla,12.0,23,Sunday,25,December,2016,None
813172488309972993,golden_retriever,0.0261931,2151,10130,Twitter for iPhone,Eleanor,12.0,0,Monday,26,December,2016,None
813187593374461952,golden_retriever,0.888181,4890,21522,Twitter for iPhone,None,13.0,1,Monday,26,December,2016,None
813202720496779264,cocker_spaniel,0.701852,2014,9953,Twitter for iPhone,None,11.0,2,Monday,26,December,2016,doggo
813217897535406080,Samoyed,0.905972,8154,20286,Twitter for iPhone,Atlas,13.0,3,Monday,26,December,2016,None
813800681631023104,malamute,0.501159,1971,9053,Twitter for iPhone,Sky,12.0,17,Tuesday,27,December,2016,None
813812741911748608,French_bulldog,0.709146,15686,39402,Twitter for iPhone,Gary,14.0,18,Tuesday,27,December,2016,None
813910438903693312,Siberian_husky,0.6993550000000001,2105,10067,Twitter for iPhone,Chubbs,11.0,0,Wednesday,28,December,2016,doggo
814153002265309185,golden_retriever,0.490068,9731,31165,Twitter for iPhone,Oshie,12.0,16,Wednesday,28,December,2016,None
814530161257443328,miniature_poodle,0.626913,2069,9392,Twitter for iPhone,Alf,12.0,17,Thursday,29,December,2016,None
814638523311648768,golden_retriever,0.650814,3033,12231,Twitter for iPhone,Olivia,12.0,1,Friday,30,December,2016,None
814986499976527872,dalmatian,0.999828,1444,8277,Twitter for iPhone,Cooper,11.0,0,Saturday,31,December,2016,pupper
815639385530101762,German_shepherd,0.8179529999999999,1840,8915,Twitter for iPhone,Titan,12.0,19,Sunday,1,January,2017,None
815736392542261248,Border_collie,0.5489069999999999,2536,10659,Twitter for iPhone,Akumi,11.0,1,Monday,2,January,2017,None
815966073409433600,Tibetan_mastiff,0.506312,9519,24346,Twitter for iPhone,None,13.0,17,Monday,2,January,2017,pupper
815990720817401858,Chihuahua,0.428756,1171,5410,Twitter for iPhone,Jack,11.0,18,Monday,2,January,2017,None
816091915477250048,Pomeranian,0.967345,2404,9664,Twitter for iPhone,Comet,12.0,1,Tuesday,3,January,2017,None
816336735214911488,Labrador_retriever,0.91933,2182,9319,Twitter for iPhone,Dudley,11.0,17,Tuesday,3,January,2017,None
816697700272001025,Chihuahua,0.756992,2455,10614,Twitter for iPhone,Binky,12.0,17,Wednesday,4,January,2017,None
816816676327063552,malamute,0.668164,2277,10809,Twitter for iPhone,Timber,12.0,1,Thursday,5,January,2017,None
817056546584727552,kelpie,0.8644149999999999,1845,9270,Twitter for iPhone,Chloe,11.0,17,Thursday,5,January,2017,None
817120970343411712,Saluki,0.568809,2924,13147,Twitter for iPhone,None,13.0,21,Thursday,5,January,2017,None
817171292965273600,golden_retriever,0.295483,2244,9440,Twitter for iPhone,Tebow,13.0,0,Friday,6,January,2017,None
817415592588222464,Doberman,0.806163,1077,6089,Twitter for iPhone,Strudel,11.0,17,Friday,6,January,2017,None
817423860136083457,Samoyed,0.201358,16747,37104,Twitter for iPhone,Ken,13.0,17,Friday,6,January,2017,None
817536400337801217,pug,0.971358,3389,12765,Twitter for iPhone,Eugene,12.0,1,Saturday,7,January,2017,None
817777686764523521,curly-coated_retriever,0.733256,2976,11572,Twitter for iPhone,Dido,13.0,16,Saturday,7,January,2017,"doggo,pupper"
817827839487737858,cocker_spaniel,0.387608,30250,56162,Twitter for iPhone,Buddy,13.0,20,Saturday,7,January,2017,None
818145370475810820,golden_retriever,0.621931,2897,13307,Twitter for iPhone,Autumn,11.0,17,Sunday,8,January,2017,None
818259473185828864,miniature_schnauzer,0.367368,2544,11927,Twitter for iPhone,Florence,12.0,0,Monday,9,January,2017,None
818536468981415936,Welsh_springer_spaniel,6.229489999999999e-05,2766,11814,Twitter for iPhone,Tom,11.0,19,Monday,9,January,2017,None
818614493328580609,Chihuahua,0.450722,2882,10666,Twitter for iPhone,Bear,12.0,0,Tuesday,10,January,2017,None
818627210458333184,Labrador_retriever,0.384188,8311,24012,Twitter for iPhone,Wafer,13.0,1,Tuesday,10,January,2017,None
819004803107983360,standard_poodle,0.351308,40856,93346,Twitter for iPhone,Bo,14.0,2,Wednesday,11,January,2017,doggo
819227688460238848,Border_terrier,0.4824520000000001,7454,24986,Twitter for iPhone,Finn,12.0,17,Wednesday,11,January,2017,None
819347104292290561,Rottweiler,0.909106,1339,7805,Twitter for iPhone,Anna,12.0,0,Thursday,12,January,2017,None
819588359383371776,Cardigan,0.5479350000000001,2197,10332,Twitter for iPhone,Jazzy,13.0,16,Thursday,12,January,2017,None
819711362133872643,toy_poodle,0.0220094,3494,14541,Twitter for iPhone,Howie,11.0,1,Friday,13,January,2017,None
819952236453363712,American_Staffordshire_terrier,0.925505,1320,5753,Twitter for iPhone,Oliver,13.0,17,Friday,13,January,2017,puppo
820314633777061888,Gordon_setter,0.940724,633,3601,Twitter for iPhone,None,14.0,17,Saturday,14,January,2017,None
820690176645140481,West_Highland_white_terrier,0.872064,3587,13186,Twitter for iPhone,None,12.0,17,Sunday,15,January,2017,None
820749716845686786,golden_retriever,0.8380120000000001,11068,34103,Twitter for iPhone,Sunny,13.0,21,Sunday,15,January,2017,None
821044531881721856,Old_English_sheepdog,0.14802,2549,13657,Twitter for iPhone,Flash,12.0,17,Monday,16,January,2017,None
821107785811234820,Pomeranian,0.85659,2374,10377,Twitter for iPhone,None,11.0,21,Monday,16,January,2017,doggo
821149554670182400,German_shepherd,0.515933,2245,9430,Twitter for iPhone,Luca,12.0,0,Tuesday,17,January,2017,None
821407182352777218,Irish_setter,0.5054960000000001,4857,12717,Twitter for iPhone,Sundance,14.0,17,Tuesday,17,January,2017,doggo
821522889702862852,Doberman,0.7635390000000001,1964,8646,Twitter for iPhone,Harlso,13.0,1,Wednesday,18,January,2017,None
821765923262631936,golden_retriever,0.980071,1852,9097,Twitter for iPhone,Duchess,13.0,17,Wednesday,18,January,2017,doggo
821886076407029760,golden_retriever,0.26623800000000003,2609,12266,Twitter for iPhone,Jimison,13.0,1,Thursday,19,January,2017,None
822244816520155136,Samoyed,0.585441,10961,37834,Twitter for iPhone,None,11.0,0,Friday,20,January,2017,None
822462944365645825,Pomeranian,0.960199,16400,30815,Twitter for iPhone,Gabe,14.0,15,Friday,20,January,2017,pupper
822489057087389700,Samoyed,0.416769,7125,19578,Twitter for iPhone,Paisley,13.0,17,Friday,20,January,2017,None
822610361945911296,cocker_spaniel,0.6644869999999999,3294,15925,Twitter for iPhone,None,12.0,1,Saturday,21,January,2017,None
822859134160621569,malinois,0.332897,2540,14233,Twitter for iPhone,Hobbes,12.0,17,Saturday,21,January,2017,None
822872901745569793,Lakeland_terrier,0.196015,48862,142761,Twitter for iPhone,None,13.0,18,Saturday,21,January,2017,puppo
822975315408461824,Pembroke,0.233162,3822,18658,Twitter for iPhone,Albus,12.0,1,Sunday,22,January,2017,None
823322678127919110,Chihuahua,0.00183635,4473,16967,Twitter for iPhone,Wyatt,11.0,0,Monday,23,January,2017,None
823581115634085888,German_shepherd,0.194044,2945,14049,Twitter for iPhone,Crawford,11.0,17,Monday,23,January,2017,None
823699002998870016,cairn,0.203999,2683,13544,Twitter for iPhone,Winston,12.0,1,Tuesday,24,January,2017,None
823939628516474880,schipperke,0.23407600000000006,3011,11488,Twitter for iPhone,Cash,12.0,17,Tuesday,24,January,2017,None
824325613288833024,Pembroke,0.990793,11533,12679,Twitter for iPhone,None,13.0,18,Wednesday,25,January,2017,pupper
824663926340194305,English_setter,0.526488,1930,10842,Twitter for iPhone,Wilson,13.0,17,Thursday,26,January,2017,None
824775126675836928,Border_terrier,0.610499,3919,16111,Twitter for iPhone,Scooter,12.0,0,Friday,27,January,2017,None
825026590719483904,Eskimo_dog,0.524454,1430,6842,Twitter for iPhone,Pablo,12.0,17,Friday,27,January,2017,puppo
825147591692263424,Pekinese,0.354823,5072,19691,Twitter for iPhone,Sweet,13.0,1,Saturday,28,January,2017,None
825535076884762624,Rottweiler,0.681495,19093,55992,Twitter for iPhone,None,14.0,2,Sunday,29,January,2017,puppo
825829644528148480,Great_Pyrenees,0.8534069999999999,2760,13700,Twitter for iPhone,Toby,12.0,22,Sunday,29,January,2017,None
826115272272650244,golden_retriever,0.00233085,3473,16860,Twitter for iPhone,Ike,13.0,17,Monday,30,January,2017,None
826204788643753985,Labrador_retriever,0.782058,1039,5237,Twitter for iPhone,None,13.0,23,Monday,30,January,2017,doggo
826240494070030336,French_bulldog,0.903048,2874,14260,Twitter for iPhone,None,11.0,1,Tuesday,31,January,2017,None
826476773533745153,German_shepherd,0.7418600000000001,4650,19795,Twitter for iPhone,Pilot,12.0,17,Tuesday,31,January,2017,doggo
826598365270007810,French_bulldog,0.628119,2598,10822,Twitter for iPhone,Pawnd,13.0,1,Wednesday,1,February,2017,None
826848821049180160,Great_Pyrenees,0.858764,11372,39251,Twitter for iPhone,Cupid,13.0,17,Wednesday,1,February,2017,doggo
826958653328592898,golden_retriever,0.6173890000000001,5546,23221,Twitter for iPhone,Loki,12.0,1,Thursday,2,February,2017,doggo
827199976799354881,Great_Dane,0.8696809999999999,2482,11360,Twitter for iPhone,Charlie,13.0,17,Thursday,2,February,2017,None
827324948884643840,golden_retriever,0.352486,3391,17065,Twitter for iPhone,Ralphie,12.0,1,Friday,3,February,2017,None
827600520311402496,Pembroke,0.32563800000000004,1047,7960,Twitter for iPhone,Tucker,13.0,19,Friday,3,February,2017,None
827653905312006145,collie,0.285555,3324,16588,Twitter for iPhone,Boots,12.0,23,Friday,3,February,2017,None
827933404142436356,German_shepherd,0.8061149999999999,5777,21629,Twitter for iPhone,Kona,12.0,17,Saturday,4,February,2017,pupper
828011680017821696,American_Staffordshire_terrier,0.936662,2371,11124,Twitter for iPhone,Brutus,11.0,22,Saturday,4,February,2017,None
828372645993398273,malamute,0.663047,3242,13446,Twitter for iPhone,Alexander,12.0,22,Sunday,5,February,2017,None
828376505180889089,American_Staffordshire_terrier,0.5230859999999999,1178,7928,Twitter for iPhone,Beebop,13.0,22,Sunday,5,February,2017,None
828381636999917570,Bedlington_terrier,0.392535,2458,13540,Twitter for iPhone,Doobert,14.0,23,Sunday,5,February,2017,doggo
828408677031882754,Weimaraner,0.13303299999999998,1414,8188,Twitter for iPhone,Bear,12.0,1,Monday,6,February,2017,None
828409743546925057,toy_poodle,0.0180398,1272,6732,Twitter for iPhone,Mutt,12.0,1,Monday,6,February,2017,None
828650029636317184,golden_retriever,0.649209,1488,10207,Twitter for iPhone,None,14.0,17,Monday,6,February,2017,None
828708714936930305,Mexican_hairless,0.00838837,12402,39258,Twitter for iPhone,Fiona,10.0,20,Monday,6,February,2017,None
828770345708580865,Chesapeake_Bay_retriever,0.0338986,6503,27416,Twitter for iPhone,Alfie,13.0,1,Tuesday,7,February,2017,None
829011960981237760,boxer,0.312221,17943,56830,Twitter for iPhone,Dexter,13.0,17,Tuesday,7,February,2017,None
829141528400556032,golden_retriever,0.57314,8205,26304,Twitter for iPhone,Malcolm,12.0,1,Wednesday,8,February,2017,None
829374341691346946,Staffordshire_bullterrier,0.757547,10307,37147,Twitter for iPhone,Astrid,13.0,17,Wednesday,8,February,2017,doggo
829449946868879360,Labrador_retriever,0.315163,2247,11220,Twitter for iPhone,None,11.0,22,Wednesday,8,February,2017,doggo
829501995190984704,French_bulldog,0.950851,11723,34016,Twitter for iPhone,Leo,12.0,1,Thursday,9,February,2017,None
829861396166877184,Border_terrier,0.394486,2170,13127,Twitter for iPhone,Mia,12.0,1,Friday,10,February,2017,None
830097400375152640,toy_poodle,0.442713,3333,10524,Twitter for iPhone,Samson,13.0,16,Friday,10,February,2017,None
830583320585068544,Labrador_retriever,0.908703,18611,71676,Twitter for iPhone,Lilly,13.0,1,Sunday,12,February,2017,None
830956169170665475,kuvasz,0.451516,1658,8543,Twitter for iPhone,Reggie,12.0,1,Monday,13,February,2017,None
831262627380748289,cocker_spaniel,0.26332300000000003,2265,12764,Twitter for iPhone,Tucker,12.0,22,Monday,13,February,2017,None
831309418084069378,Doberman,0.369389,2686,12539,Twitter for iPhone,Scooter,12.0,1,Tuesday,14,February,2017,None
831315979191906304,briard,0.982755,1229,6970,Twitter Web Client,None,13.0,1,Tuesday,14,February,2017,pupper
831322785565769729,Old_English_sheepdog,0.999715,1678,9814,Twitter for iPhone,Pete,12.0,2,Tuesday,14,February,2017,doggo
831552930092285952,Chihuahua,0.257415,2534,9649,Twitter for iPhone,Dutch,13.0,17,Tuesday,14,February,2017,None
831650051525054464,Eskimo_dog,0.530416,2158,7688,Twitter for iPhone,None,13.0,23,Tuesday,14,February,2017,None
831670449226514432,Pembroke,0.6248020000000001,1999,11182,Twitter for iPhone,Daisy,13.0,1,Wednesday,15,February,2017,None
831911600680497154,bloodhound,0.777562,7194,29591,Twitter for iPhone,Kuyu,14.0,17,Wednesday,15,February,2017,None
831939777352105988,Pomeranian,0.153862,6774,25686,Twitter for iPhone,Emanuel,12.0,18,Wednesday,15,February,2017,doggo
832032802820481025,whippet,0.601712,5139,19124,Twitter for iPhone,Miguel,12.0,1,Thursday,16,February,2017,doggo
832273440279240704,Pembroke,0.134081,2571,12096,Twitter for iPhone,Smiley,14.0,17,Thursday,16,February,2017,doggo
832369877331693569,kelpie,0.50469,3511,18342,Twitter for iPhone,Charlie,11.0,23,Thursday,16,February,2017,None
832397543355072512,Pekinese,0.988916,2458,12782,Twitter for iPhone,Eevee,12.0,1,Friday,17,February,2017,None
832636094638288896,Eskimo_dog,0.5250319999999999,3076,16961,Twitter for iPhone,Orion,12.0,17,Friday,17,February,2017,None
832757312314028032,Cardigan,0.160888,3985,17977,Twitter for iPhone,Willow,13.0,1,Saturday,18,February,2017,None
832998151111966721,boxer,0.539036,2439,14229,Twitter for iPhone,Rhino,13.0,17,Saturday,18,February,2017,doggo
833124694597443584,Cardigan,0.7105229999999999,5329,21596,Twitter for iPhone,Gidget,12.0,1,Sunday,19,February,2017,pupper
833479644947025920,golden_retriever,0.727039,2273,15891,Twitter for iPhone,Poppy,13.0,0,Monday,20,February,2017,None
833722901757046785,West_Highland_white_terrier,0.918144,3524,22068,Twitter for iPhone,Bronte,13.0,17,Monday,20,February,2017,None
833826103416520705,Chihuahua,0.438054,3777,16373,Twitter for iPhone,Charlie,13.0,23,Monday,20,February,2017,None
833863086058651648,kuvasz,0.494969,2647,14321,Twitter for iPhone,Bentley,12.0,2,Tuesday,21,February,2017,None
834086379323871233,Labrador_retriever,0.0452627,2429,13939,Twitter for iPhone,Lipton,12.0,17,Tuesday,21,February,2017,None
834209720923721728,golden_retriever,0.754799,5273,22007,Twitter for iPhone,Wilson,12.0,1,Wednesday,22,February,2017,None
834458053273591808,Rhodesian_ridgeback,0.468619,1838,10266,Twitter for iPhone,Chester,12.0,17,Wednesday,22,February,2017,None
834574053763584002,golden_retriever,0.226564,2783,14628,Twitter for iPhone,None,13.0,1,Thursday,23,February,2017,doggo
834786237630337024,Border_terrier,0.156276,5993,22534,Twitter for iPhone,Tobi,13.0,15,Thursday,23,February,2017,None
834931633769889797,soft-coated_wheaten_terrier,0.196476,1811,11563,Twitter for iPhone,Tucker,12.0,1,Friday,24,February,2017,None
835152434251116546,American_Staffordshire_terrier,0.0127309,3324,23964,Twitter for iPhone,None,11.0,15,Friday,24,February,2017,None
835172783151792128,Border_collie,0.663138,6304,27870,Twitter for iPhone,None,12.0,17,Friday,24,February,2017,None
835264098648616962,Chesapeake_Bay_retriever,0.0875033,1867,8283,Twitter for iPhone,Lola,12.0,23,Friday,24,February,2017,None
835297930240217089,Rottweiler,0.341276,3283,17477,Twitter for iPhone,Ash,12.0,1,Saturday,25,February,2017,None
835574547218894849,Staffordshire_bullterrier,0.6106550000000001,3976,18976,Twitter for iPhone,Eli,11.0,19,Saturday,25,February,2017,None
836001077879255040,Samoyed,0.963558,4713,20373,Twitter for iPhone,None,13.0,23,Sunday,26,February,2017,None
836260088725786625,borzoi,0.564688,4695,22662,Twitter for iPhone,Lucy,13.0,17,Monday,27,February,2017,None
836753516572119041,schipperke,0.0115635,5057,20491,Twitter for iPhone,Meera,12.0,1,Wednesday,1,March,2017,doggo
836989968035819520,toy_poodle,0.005887300000000001,2510,13562,Twitter for iPhone,Mookie,12.0,17,Wednesday,1,March,2017,None
837110210464448512,Siberian_husky,0.767696,2622,17049,Twitter for iPhone,Clark,13.0,1,Thursday,2,March,2017,pupper
837366284874571778,American_Staffordshire_terrier,0.660085,5798,22509,Twitter for iPhone,Lucy,13.0,18,Thursday,2,March,2017,None
837471256429613056,Norwegian_elkhound,0.976255,2531,13630,Twitter for iPhone,Vincent,12.0,1,Friday,3,March,2017,None
837820167694528512,golden_retriever,0.887625,8621,36398,Twitter for iPhone,None,12.0,0,Saturday,4,March,2017,pupper
838083903487373313,chow,0.800975,3445,18764,Twitter for iPhone,Daisy,13.0,17,Saturday,4,March,2017,None
838476387338051585,Great_Pyrenees,0.997692,5268,24063,Twitter for iPhone,Stanley,13.0,19,Sunday,5,March,2017,None
838561493054533637,kelpie,0.216562,1448,11599,Twitter for iPhone,Walter,13.0,1,Monday,6,March,2017,None
838921590096166913,Border_terrier,0.664538,2266,11882,Twitter for iPhone,Arlo,13.0,1,Tuesday,7,March,2017,None
839239871831150596,Leonberg,0.927021,7165,28912,Twitter for iPhone,Odie,13.0,22,Tuesday,7,March,2017,None
839549326359670784,Norwich_terrier,0.05248,8484,29231,Twitter for iPhone,Winston,12.0,18,Wednesday,8,March,2017,None
839990271299457024,Staffordshire_bullterrier,0.604938,2509,14260,Twitter for iPhone,Sojourner,13.0,0,Friday,10,March,2017,None
840268004936019968,Chesapeake_Bay_retriever,0.8639870000000001,6249,20465,Twitter for iPhone,Monty,12.0,18,Friday,10,March,2017,None
840632337062862849,golden_retriever,0.711148,1916,9530,Twitter for iPhone,Maddie,12.0,18,Saturday,11,March,2017,None
841077006473256960,Brittany_spaniel,0.962985,5772,24312,Twitter for iPhone,Dawn,12.0,0,Monday,13,March,2017,None
841314665196081154,Afghan_hound,0.903712,5123,16843,Twitter Web Client,Max,13.0,15,Monday,13,March,2017,None
841439858740625411,Labrador_retriever,0.0481999,3996,13403,Twitter for iPhone,None,14.0,0,Tuesday,14,March,2017,None
841680585030541313,Chihuahua,0.547401,8432,27166,Twitter for iPhone,Penny,12.0,16,Tuesday,14,March,2017,None
842115215311396866,chow,0.293493,3283,14853,Twitter for iPhone,Bentley,12.0,20,Wednesday,15,March,2017,None
842163532590374912,French_bulldog,0.891227,6308,25933,Twitter for iPhone,George,12.0,0,Thursday,16,March,2017,None
842535590457499648,Pembroke,0.685084,3805,19157,Twitter for iPhone,Winnie,13.0,0,Friday,17,March,2017,None
842765311967449089,Labrador_retriever,0.0293399,1386,7146,Twitter for iPhone,Indie,12.0,15,Friday,17,March,2017,None
